url_length,domain_length,dot_count,hyphen_count,at_symbol,has_ip,https,digit_count,suspicious_words,subdomain_count,label
104,39,4,4,1,1,0,7,5,3,1
80,52,7,2,0,1,0,7,3,6,1
138,40,8,7,1,0,0,9,2,5,1
83,55,6,7,1,1,1,16,1,3,1
99,59,4,5,1,0,0,18,3,6,1
123,52,5,3,0,0,0,7,5,6,1
107,50,6,4,1,0,0,5,3,4,1
128,50,5,6,0,0,1,24,2,6,1
123,48,7,5,1,1,0,6,4,4,1
91,47,6,1,0,0,0,13,2,3,1
113,56,6,4,0,0,0,23,3,3,1
134,35,7,3,0,0,0,20,2,2,1
106,52,5,3,0,1,0,5,5,4,1
72,31,3,4,1,1,0,8,3,2,1
85,57,4,5,1,1,1,10,3,2,1
137,50,9,5,0,1,1,23,2,5,1
128,67,5,5,1,0,0,11,3,3,1
103,41,7,1,1,0,1,24,5,4,1
113,69,9,5,1,0,1,21,1,6,1
91,57,3,3,0,0,1,14,5,5,1
127,34,6,5,1,0,1,12,2,6,1
132,32,8,5,0,1,0,23,3,4,1
107,44,5,6,1,1,0,21,2,3,1
108,60,5,3,0,1,1,12,5,5,1
94,54,8,3,1,0,1,20,3,3,1
110,35,5,5,0,1,0,18,3,4,1
106,49,5,7,1,1,1,12,3,5,1
135,31,7,7,0,1,1,11,3,2,1
82,59,8,3,1,1,0,23,5,5,1
135,61,4,4,0,1,0,8,4,2,1
134,46,5,6,1,1,1,9,5,3,1
117,48,8,6,0,0,1,20,2,6,1
113,58,9,3,0,0,1,15,4,2,1
126,33,9,4,1,0,1,12,2,5,1
89,66,3,1,0,0,1,13,5,3,1
138,37,8,2,1,0,0,5,3,6,1
125,52,6,2,0,0,0,12,3,2,1
75,47,6,3,1,1,1,8,2,3,1
111,34,6,3,0,1,0,20,5,2,1
88,36,6,7,0,0,1,20,4,6,1
74,44,4,2,0,0,1,11,1,3,1
131,30,3,2,0,1,1,23,5,3,1
131,63,5,1,0,0,0,22,2,5,1
137,49,6,3,1,1,1,7,1,4,1
94,50,6,5,0,0,1,12,2,6,1
106,57,6,5,0,0,1,5,3,4,1
123,66,5,7,1,0,0,19,5,6,1
139,53,3,7,0,0,1,5,1,5,1
124,34,6,6,0,1,0,18,4,6,1
114,66,9,5,0,1,1,15,3,4,1
105,42,6,1,0,1,0,6,5,6,1
94,67,6,1,0,1,0,17,4,2,1
116,34,7,6,0,0,1,7,2,3,1
123,56,5,4,0,0,1,20,4,6,1
109,43,6,3,1,0,1,22,1,5,1
138,46,4,7,0,0,1,17,4,3,1
72,44,6,7,0,0,1,15,3,2,1
98,47,6,4,0,1,0,17,4,5,1
94,56,6,5,1,1,1,18,3,5,1
82,69,9,2,1,0,0,17,2,2,1
103,33,5,3,1,1,0,6,3,3,1
129,65,5,3,0,0,1,19,4,2,1
97,43,8,2,0,0,0,24,3,5,1
97,56,3,2,1,0,0,6,3,3,1
107,47,8,4,0,0,0,20,5,2,1
134,61,4,1,1,0,1,23,2,3,1
128,49,5,5,0,0,0,18,2,4,1
86,40,4,5,1,0,0,14,3,3,1
113,46,3,2,0,1,1,8,2,6,1
136,30,9,4,0,1,0,13,1,3,1
81,51,4,3,0,0,1,6,4,6,1
136,47,6,2,1,1,0,6,5,2,1
113,55,7,5,1,1,1,24,3,2,1
135,61,6,2,1,0,0,6,5,6,1
84,59,4,2,1,0,0,22,2,3,1
119,62,7,2,0,0,1,23,4,5,1
124,53,9,5,0,0,0,12,4,5,1
132,50,9,3,0,1,0,23,3,5,1
125,38,4,3,1,1,1,19,5,6,1
139,53,9,1,1,1,1,16,3,2,1
139,49,5,3,0,1,1,7,2,3,1
126,48,9,1,0,0,1,5,1,4,1
135,49,5,3,0,0,1,11,1,2,1
132,38,3,2,1,1,1,19,3,4,1
124,66,9,3,0,1,1,22,3,3,1
88,31,3,3,0,1,0,19,1,6,1
77,50,5,2,1,0,0,24,2,4,1
92,52,3,6,0,1,1,10,5,3,1
130,40,4,4,1,0,1,10,5,4,1
74,56,8,1,1,1,0,9,5,2,1
79,52,7,1,0,1,1,17,5,2,1
111,58,5,6,0,0,0,14,2,2,1
108,43,7,4,1,1,1,6,3,4,1
102,58,8,3,1,1,1,12,2,6,1
139,51,6,2,0,0,1,23,2,6,1
96,38,9,7,0,0,0,13,4,2,1
89,37,3,1,1,0,0,17,4,2,1
124,50,6,7,0,1,1,8,1,4,1
90,41,7,2,1,1,0,18,1,6,1
112,49,4,7,0,0,1,5,2,2,1
118,63,8,6,0,0,0,18,5,2,1
93,67,9,5,0,0,1,7,1,4,1
134,45,4,4,1,1,1,20,2,2,1
79,65,6,1,0,1,1,24,1,3,1
91,38,9,7,1,0,1,5,4,5,1
76,57,7,3,1,1,1,17,3,2,1
92,38,5,7,1,1,0,12,2,3,1
122,32,7,7,0,1,0,22,5,4,1
75,52,8,2,0,1,1,21,3,4,1
87,61,9,3,0,0,1,11,1,2,1
80,57,7,4,1,0,0,18,2,3,1
138,51,6,6,0,1,0,9,2,5,1
91,43,8,1,0,1,1,14,2,3,1
108,67,3,6,0,1,1,13,1,4,1
119,62,5,5,1,1,0,8,2,5,1
71,38,6,3,0,1,0,17,5,3,1
116,69,8,2,0,0,0,10,3,2,1
81,56,6,5,0,1,1,5,5,5,1
121,58,9,4,0,1,0,24,1,2,1
90,65,3,1,1,1,0,10,5,3,1
97,39,6,4,0,0,1,17,4,6,1
70,52,9,7,1,0,1,24,2,3,1
113,48,3,5,1,1,0,5,2,5,1
80,42,7,3,0,0,0,13,4,2,1
139,31,8,1,1,0,0,5,4,5,1
78,67,6,1,0,1,0,21,5,4,1
137,54,9,5,1,1,1,24,5,2,1
118,52,9,5,1,0,0,11,5,4,1
135,39,9,5,1,0,0,11,4,5,1
85,32,7,7,0,0,0,10,2,3,1
79,62,9,5,0,1,1,19,2,6,1
119,44,8,2,1,1,1,13,1,2,1
82,48,5,4,0,0,0,24,2,5,1
130,61,9,3,0,1,1,21,1,5,1
77,44,7,5,0,0,1,7,5,3,1
101,38,5,6,0,1,0,16,1,5,1
103,30,6,6,1,0,0,6,5,5,1
71,39,6,3,1,1,1,21,3,3,1
113,43,8,3,1,0,0,16,1,6,1
101,33,7,3,0,0,0,6,2,4,1
72,66,9,4,0,0,1,20,3,3,1
86,45,5,3,1,1,1,16,5,6,1
129,59,7,6,0,0,1,14,3,2,1
70,54,7,3,1,1,0,18,5,3,1
134,56,3,1,1,0,1,7,3,6,1
97,34,4,3,0,1,0,6,3,3,1
75,31,4,1,1,1,0,24,1,2,1
80,49,7,7,0,1,0,10,3,5,1
97,42,9,2,1,1,1,7,5,5,1
88,68,4,2,0,0,1,24,5,6,1
139,43,3,3,0,0,0,7,5,6,1
76,48,6,2,0,1,1,24,1,4,1
135,40,9,3,1,1,1,12,2,5,1
123,31,5,6,0,0,1,7,3,3,1
123,54,4,3,1,1,1,14,1,2,1
97,69,9,5,1,1,0,15,3,4,1
113,36,8,7,0,0,1,16,2,2,1
101,68,6,5,0,0,1,7,4,3,1
94,37,9,7,1,1,1,19,5,3,1
139,55,5,1,0,0,1,17,5,3,1
121,47,7,5,0,0,0,17,2,2,1
97,60,9,7,1,1,1,7,5,5,1
75,57,4,7,1,1,1,11,3,4,1
110,56,6,7,0,1,1,19,2,2,1
130,42,5,4,1,0,1,18,1,3,1
106,57,4,4,1,1,0,14,2,6,1
130,31,8,6,1,0,0,10,1,2,1
139,54,9,3,1,0,0,8,1,2,1
115,56,8,2,1,1,0,12,2,5,1
86,69,6,2,0,0,0,9,2,3,1
113,44,6,2,1,0,1,8,3,4,1
137,44,6,6,0,0,1,8,1,2,1
84,37,7,4,1,0,0,24,5,3,1
136,47,5,4,0,0,1,16,2,6,1
136,64,8,1,1,0,1,5,5,2,1
85,45,8,3,1,1,1,14,5,2,1
136,39,5,4,0,0,0,21,4,2,1
72,41,4,2,1,0,1,16,1,3,1
74,31,6,3,0,1,1,5,5,3,1
87,60,4,1,0,1,0,18,2,2,1
127,59,6,5,0,1,1,7,3,2,1
116,53,3,2,1,1,1,9,3,5,1
87,57,3,7,1,0,1,14,4,5,1
78,65,9,2,0,1,1,10,4,6,1
76,52,9,4,0,0,0,23,4,3,1
135,37,8,7,1,0,1,9,2,3,1
92,54,3,5,0,0,0,14,3,3,1
77,56,8,2,0,0,1,9,3,3,1
105,69,5,2,0,1,0,9,1,6,1
77,43,3,4,0,0,0,15,2,2,1
113,57,9,6,0,1,1,9,1,4,1
75,64,8,3,0,1,0,14,5,3,1
96,59,6,2,1,0,1,22,3,6,1
81,48,6,6,0,0,1,22,2,4,1
107,54,6,5,1,0,0,24,5,4,1
124,51,6,1,0,0,1,24,3,6,1
137,52,6,7,1,0,0,11,2,3,1
73,51,9,3,1,1,1,24,4,6,1
121,39,3,1,1,0,0,6,4,6,1
120,69,5,4,0,1,1,23,5,5,1
107,53,7,6,1,0,1,16,3,6,1
129,35,4,4,0,0,0,23,1,3,1
72,41,5,7,0,1,0,7,2,4,1
113,32,7,5,0,1,0,8,3,5,1
126,45,9,6,0,1,1,9,4,4,1
96,46,7,4,0,1,0,11,3,3,1
98,58,7,2,0,0,1,24,1,4,1
86,37,4,4,0,0,1,14,4,3,1
70,48,8,5,0,1,0,20,2,6,1
102,40,6,3,0,0,0,6,2,5,1
139,38,7,7,1,1,0,7,3,3,1
134,64,4,3,1,0,0,15,1,2,1
119,39,4,1,1,1,0,9,5,4,1
92,62,9,1,1,0,0,11,2,6,1
130,45,8,4,0,0,0,9,2,5,1
124,49,6,6,0,0,0,23,2,2,1
117,45,9,2,0,0,0,8,4,6,1
125,45,3,1,1,1,1,12,5,2,1
86,46,5,4,1,0,1,20,5,6,1
131,48,8,3,0,0,1,13,5,3,1
135,67,6,2,1,0,0,11,1,5,1
114,49,5,7,0,1,0,14,2,3,1
132,60,4,7,0,0,1,9,5,5,1
99,61,7,3,1,1,1,17,1,2,1
72,32,9,1,0,0,1,7,4,2,1
111,53,5,7,1,0,0,15,3,5,1
80,38,7,6,1,1,1,20,1,5,1
106,34,4,1,0,1,0,9,5,3,1
82,32,8,4,0,1,0,22,5,6,1
72,63,3,2,0,0,1,11,1,3,1
79,55,7,4,0,0,0,15,2,4,1
100,40,8,7,0,1,1,16,5,3,1
115,51,9,3,0,1,1,5,5,3,1
93,53,7,6,1,1,0,10,4,4,1
117,66,8,6,0,1,0,5,5,3,1
94,59,3,6,0,1,1,23,3,3,1
115,50,5,3,0,0,0,13,1,6,1
95,55,6,6,0,0,0,15,1,5,1
88,39,9,2,1,1,1,16,4,2,1
121,59,8,2,0,1,1,6,4,3,1
108,60,9,3,0,1,1,24,5,5,1
87,58,3,2,0,0,0,15,3,6,1
137,57,6,2,1,0,1,8,4,6,1
130,45,5,2,0,0,1,12,2,6,1
131,69,3,1,0,0,0,17,3,5,1
122,45,4,1,0,0,0,7,3,2,1
94,37,9,5,0,1,1,7,4,2,1
101,66,5,5,0,0,0,11,3,4,1
136,65,9,7,1,0,0,19,5,5,1
85,68,5,4,0,0,1,10,1,5,1
107,66,9,2,1,1,0,6,2,6,1
96,60,5,4,0,0,1,7,3,4,1
102,52,5,5,1,0,0,11,1,4,1
86,32,7,5,1,0,1,19,1,5,1
90,60,8,2,0,0,0,15,3,4,1
97,61,6,5,0,0,1,13,2,4,1
80,45,4,5,1,0,0,23,1,2,1
71,59,6,5,0,1,1,10,4,6,1
97,36,7,5,1,1,1,6,2,2,1
119,48,8,3,1,0,1,7,5,3,1
80,50,6,1,1,0,0,13,2,2,1
93,37,5,3,0,0,1,11,1,3,1
79,58,7,5,1,1,0,12,5,3,1
91,54,9,2,1,0,1,19,2,6,1
75,40,8,1,0,0,0,24,4,4,1
72,42,7,2,0,0,0,15,5,3,1
73,41,3,3,1,1,1,20,1,6,1
107,65,4,5,0,1,0,14,3,2,1
98,58,5,1,0,1,0,23,4,2,1
136,30,8,5,0,0,1,10,4,6,1
122,37,5,3,0,0,1,20,3,6,1
87,40,9,2,1,0,0,12,1,5,1
134,31,5,4,0,1,1,17,1,2,1
133,30,5,4,1,1,1,14,4,6,1
77,59,5,3,0,1,0,9,2,6,1
107,43,6,5,1,0,0,16,3,6,1
91,53,6,6,1,1,1,20,3,6,1
81,67,6,4,0,0,0,23,2,4,1
91,40,6,3,1,0,0,19,4,5,1
105,30,3,5,0,1,0,15,5,6,1
91,68,8,1,0,1,1,20,4,5,1
112,45,4,3,1,0,1,9,5,3,1
84,52,9,6,0,0,0,9,1,6,1
131,54,8,5,1,0,1,6,1,6,1
70,66,3,1,0,0,1,20,3,5,1
125,61,6,5,0,1,1,12,4,6,1
101,50,3,2,0,1,0,14,4,5,1
135,65,5,6,1,1,1,22,2,2,1
80,54,7,3,0,0,1,21,1,6,1
99,52,8,2,1,1,1,17,3,6,1
81,39,4,6,0,0,0,15,3,6,1
102,51,3,7,0,0,0,20,4,3,1
100,49,7,3,1,1,0,17,1,5,1
137,60,4,5,1,1,1,6,5,2,1
107,57,7,7,0,0,1,11,1,6,1
126,45,6,2,1,1,1,19,1,4,1
108,52,6,2,1,1,1,17,5,3,1
127,60,3,7,0,1,0,14,3,6,1
88,38,9,1,1,1,1,10,3,6,1
97,62,8,4,1,1,0,6,1,2,1
114,51,5,1,0,0,0,17,5,2,1
105,42,8,5,0,1,0,6,1,3,1
71,39,4,4,0,0,1,9,2,2,1
93,44,9,6,1,0,1,20,4,4,1
139,66,3,1,1,0,1,14,1,3,1
120,38,8,4,0,1,1,22,1,6,1
112,53,7,4,0,1,0,17,4,5,1
105,40,9,4,0,1,0,13,1,4,1
136,55,6,3,1,1,0,12,3,2,1
88,30,8,2,1,1,0,24,1,5,1
128,61,5,3,0,0,0,20,2,2,1
130,43,3,6,1,1,1,14,1,6,1
94,58,8,2,0,0,0,24,1,2,1
82,31,4,3,1,0,1,19,1,3,1
78,36,4,3,1,0,1,10,1,4,1
114,54,9,3,1,1,1,22,3,3,1
111,30,7,7,1,1,0,9,5,5,1
121,50,9,5,1,0,0,22,3,5,1
97,50,5,1,1,1,0,12,4,6,1
97,36,7,1,1,1,0,12,3,5,1
99,39,9,7,1,1,0,14,1,3,1
131,61,9,4,1,0,0,9,4,3,1
77,51,4,6,1,1,1,20,2,4,1
139,32,3,6,0,0,0,22,1,5,1
95,60,4,4,1,0,1,9,1,6,1
74,46,3,3,1,1,1,8,2,6,1
101,32,5,3,1,0,0,8,3,2,1
93,49,3,5,1,0,1,24,3,6,1
85,59,9,1,1,1,1,18,2,4,1
95,64,3,7,1,0,1,8,4,6,1
121,36,5,1,1,0,1,11,5,6,1
88,61,6,3,0,0,0,16,1,3,1
74,55,6,2,1,1,0,19,2,4,1
86,59,5,4,0,0,0,21,1,6,1
89,63,8,4,1,1,0,14,3,5,1
92,49,4,6,0,1,1,9,3,6,1
105,37,4,6,0,1,0,8,4,2,1
70,68,9,1,1,0,0,18,2,6,1
81,53,3,3,0,0,1,12,2,2,1
94,38,9,5,0,1,1,17,4,3,1
79,42,7,6,1,0,1,16,1,6,1
91,53,3,6,0,0,0,17,3,5,1
90,48,7,4,1,0,0,15,4,5,1
97,56,8,2,0,1,0,18,3,5,1
89,56,5,1,0,0,0,17,2,3,1
122,55,3,2,0,0,0,14,5,6,1
115,34,6,2,0,0,0,10,3,3,1
127,38,4,4,1,1,1,17,1,4,1
138,66,7,6,1,0,1,20,2,6,1
138,57,3,2,1,1,0,14,3,2,1
96,55,5,7,0,1,0,10,5,2,1
105,49,5,3,0,1,0,12,4,3,1
85,40,3,6,1,1,0,6,2,3,1
70,58,6,7,0,1,1,16,1,4,1
90,32,7,4,1,1,0,21,4,2,1
109,48,9,6,1,1,0,5,4,2,1
132,52,6,6,0,0,1,5,3,3,1
131,39,7,1,1,0,0,20,2,5,1
99,69,4,5,1,0,0,15,1,5,1
130,31,3,5,1,1,1,18,3,2,1
87,41,8,1,0,0,0,23,3,4,1
122,39,8,5,1,1,1,13,5,3,1
93,65,5,7,0,1,1,20,1,3,1
118,41,3,6,1,0,0,11,2,3,1
85,59,8,1,1,0,0,20,5,5,1
139,69,5,7,1,1,1,22,5,3,1
118,45,8,6,1,1,0,23,4,5,1
131,37,6,6,0,1,0,24,4,6,1
98,64,7,3,0,1,0,9,3,3,1
124,68,8,7,0,0,0,14,3,5,1
132,57,7,1,1,1,0,21,4,4,1
111,33,7,4,0,0,0,21,2,3,1
121,42,3,6,0,1,1,24,4,2,1
100,61,4,1,0,0,0,19,2,6,1
134,59,8,3,0,1,1,13,4,4,1
78,44,4,7,1,1,0,15,2,5,1
83,36,8,7,1,1,1,5,3,3,1
85,47,6,1,0,1,0,14,1,3,1
120,62,4,6,0,0,0,11,1,5,1
139,59,3,2,1,0,0,16,1,6,1
99,43,8,4,0,0,1,7,1,6,1
71,42,4,7,1,1,0,7,1,3,1
78,66,3,7,1,1,0,17,3,5,1
87,42,3,1,1,1,0,10,1,3,1
74,40,3,5,0,1,0,12,5,6,1
78,63,3,1,0,1,0,7,5,2,1
124,42,7,1,0,1,0,17,1,2,1
86,46,9,2,1,0,1,13,1,3,1
117,54,6,7,0,1,1,21,5,3,1
130,59,4,6,1,1,0,19,3,2,1
101,44,6,3,1,0,0,20,2,6,1
91,48,9,5,1,1,0,7,1,3,1
85,63,7,5,0,0,0,18,3,2,1
138,33,3,1,0,1,1,15,5,5,1
103,54,8,5,1,0,1,22,1,3,1
72,59,9,2,1,0,0,14,2,4,1
118,45,6,5,1,1,1,11,2,6,1
100,41,7,5,0,0,0,10,3,5,1
120,54,5,7,1,1,0,10,3,5,1
73,44,6,6,0,0,1,9,2,6,1
81,62,6,2,1,0,0,20,4,5,1
98,49,3,3,0,0,1,22,1,3,1
105,61,6,3,1,0,0,8,2,5,1
108,33,3,7,1,0,1,17,3,5,1
134,65,9,6,1,0,1,18,5,3,1
95,64,7,4,0,0,0,7,1,5,1
97,57,4,2,0,1,1,21,1,5,1
110,69,4,6,0,0,1,7,4,4,1
88,63,9,6,0,1,0,19,5,5,1
82,44,8,4,1,0,1,15,2,2,1
92,38,9,2,1,1,0,11,4,2,1
72,56,8,3,0,1,1,24,3,6,1
96,53,6,4,0,1,1,9,3,2,1
85,57,9,2,0,1,1,6,4,6,1
133,40,6,4,0,0,0,11,2,5,1
76,65,3,2,1,0,1,5,1,5,1
101,57,4,1,1,0,1,15,4,3,1
89,53,8,5,1,0,1,10,5,3,1
131,40,6,3,1,1,1,14,3,6,1
111,31,3,3,1,1,0,12,2,6,1
107,61,8,3,0,1,1,14,1,2,1
102,31,7,3,0,1,1,12,5,5,1
112,34,3,1,1,0,0,23,3,6,1
97,37,5,6,1,0,0,6,4,4,1
134,62,4,5,0,1,1,13,1,3,1
97,64,9,2,0,1,0,21,3,3,1
93,69,7,1,0,1,1,22,4,4,1
131,69,4,1,0,0,0,15,1,3,1
96,45,9,6,0,1,0,9,1,3,1
72,68,7,2,0,1,0,7,3,2,1
137,39,3,2,1,0,0,16,3,2,1
97,58,7,5,1,1,1,7,4,2,1
107,46,9,6,0,1,1,11,3,5,1
135,53,5,3,1,1,1,10,5,4,1
76,43,6,5,1,1,0,19,2,6,1
84,69,6,6,1,0,0,11,2,2,1
81,56,7,3,0,0,1,8,2,5,1
118,44,3,1,0,1,0,23,5,2,1
74,36,8,2,0,0,1,14,3,6,1
104,59,4,5,1,0,1,20,3,3,1
93,62,9,1,1,0,1,13,1,6,1
118,59,8,3,0,0,0,7,4,5,1
103,61,8,6,0,1,0,23,5,6,1
91,65,7,1,1,1,0,18,3,5,1
113,66,3,7,0,0,1,11,3,2,1
89,38,4,3,0,1,1,21,1,5,1
107,49,3,7,1,0,1,15,2,6,1
104,31,3,5,0,0,0,5,5,6,1
128,67,8,3,0,0,0,17,5,3,1
75,61,4,6,0,0,1,7,2,5,1
89,30,4,1,1,1,0,21,4,5,1
82,34,8,2,0,0,1,17,4,3,1
131,61,5,6,0,0,0,6,5,2,1
75,41,7,7,1,1,1,11,1,2,1
80,69,5,4,1,0,0,20,2,6,1
105,34,5,3,1,1,1,19,5,5,1
117,54,3,7,0,0,1,19,4,6,1
109,42,7,6,0,0,0,6,1,2,1
136,33,6,2,0,0,0,15,4,4,1
93,56,5,4,0,0,0,12,4,5,1
73,32,3,4,1,0,0,13,1,5,1
107,44,8,1,0,0,1,15,1,6,1
133,36,9,5,0,1,1,18,2,6,1
97,62,6,5,0,0,1,16,1,2,1
106,47,4,7,0,1,0,21,1,5,1
128,56,5,7,0,0,1,7,5,6,1
122,48,8,5,0,1,0,11,2,2,1
138,49,4,7,0,1,0,23,4,6,1
138,69,7,2,0,0,1,6,1,6,1
99,65,4,1,0,1,1,23,1,4,1
58,12,2,0,0,0,1,4,0,2,0
65,27,1,0,0,0,1,4,0,0,0
23,31,2,1,0,0,1,4,0,1,0
73,20,2,0,0,0,1,0,0,1,0
38,28,2,1,0,0,1,7,0,1,0
55,18,3,1,0,0,1,1,0,2,0
64,26,2,1,0,0,1,6,0,1,0
34,26,3,1,0,0,1,1,0,2,0
50,39,3,1,0,0,1,3,0,1,0
43,11,3,0,0,0,1,3,0,1,0
73,33,3,1,0,0,1,5,0,1,0
54,33,2,0,0,0,1,1,0,2,0
67,34,2,1,0,0,1,1,0,0,0
35,20,3,1,0,0,1,6,0,0,0
63,17,2,0,0,0,1,5,0,1,0
58,28,1,1,0,0,1,1,0,1,0
77,11,1,0,0,0,1,7,0,2,0
21,32,3,0,0,0,1,3,0,1,0
59,32,3,0,0,0,1,3,0,0,0
47,30,1,1,0,0,1,5,0,2,0
60,17,1,0,0,0,1,2,0,1,0
42,15,3,1,0,0,1,3,0,1,0
62,18,3,0,0,0,1,4,0,0,0
77,16,2,1,0,0,1,5,0,1,0
34,33,1,0,0,0,1,7,0,2,0
36,28,2,1,0,0,1,2,0,2,0
31,23,1,0,0,0,1,5,0,0,0
72,14,2,1,0,0,1,4,0,2,0
42,31,2,0,0,0,1,0,0,1,0
39,19,1,0,0,0,1,3,0,2,0
27,20,3,1,0,0,1,6,0,0,0
24,29,2,0,0,0,1,4,0,0,0
27,25,3,0,0,0,1,7,0,2,0
62,12,3,0,0,0,1,0,0,0,0
43,39,1,0,0,0,1,2,0,0,0
40,28,1,1,0,0,1,5,0,2,0
28,18,3,1,0,0,1,1,0,1,0
54,31,3,0,0,0,1,2,0,0,0
21,33,1,0,0,0,1,1,0,2,0
34,36,1,1,0,0,1,3,0,0,0
44,12,2,1,0,0,1,0,0,0,0
33,32,3,1,0,0,1,7,0,2,0
24,28,3,0,0,0,1,5,0,0,0
63,21,2,1,0,0,1,0,0,1,0
71,13,3,0,0,0,1,1,0,0,0
42,19,2,1,0,0,1,6,0,0,0
76,27,1,1,0,0,1,7,0,0,0
60,26,1,0,0,0,1,1,0,2,0
32,26,3,1,0,0,1,5,0,2,0
30,19,2,0,0,0,1,4,0,2,0
77,13,1,0,0,0,1,4,0,2,0
73,28,2,1,0,0,1,0,0,2,0
64,28,1,0,0,0,1,2,0,2,0
24,21,3,0,0,0,1,1,0,0,0
50,25,1,0,0,0,1,7,0,0,0
26,35,1,1,0,0,1,4,0,1,0
64,28,2,0,0,0,1,7,0,2,0
36,12,2,0,0,0,1,7,0,0,0
59,33,1,0,0,0,1,1,0,2,0
37,29,3,0,0,0,1,6,0,2,0
60,10,1,0,0,0,1,3,0,0,0
65,15,1,1,0,0,1,1,0,1,0
72,36,1,1,0,0,1,7,0,2,0
51,21,1,0,0,0,1,0,0,0,0
63,21,1,0,0,0,1,3,0,2,0
64,18,2,0,0,0,1,3,0,1,0
24,22,2,1,0,0,1,6,0,0,0
40,24,3,0,0,0,1,6,0,1,0
77,16,3,0,0,0,1,5,0,0,0
58,16,3,0,0,0,1,1,0,0,0
21,14,1,1,0,0,1,3,0,0,0
22,20,2,0,0,0,1,6,0,2,0
78,39,1,1,0,0,1,1,0,1,0
62,35,2,1,0,0,1,3,0,1,0
28,26,3,0,0,0,1,2,0,0,0
58,13,3,0,0,0,1,6,0,1,0
30,17,3,0,0,0,1,1,0,1,0
72,28,3,1,0,0,1,6,0,2,0
49,27,1,0,0,0,1,7,0,0,0
31,14,1,1,0,0,1,5,0,0,0
62,28,2,0,0,0,1,2,0,1,0
58,13,2,1,0,0,1,2,0,0,0
49,17,2,1,0,0,1,0,0,2,0
39,17,3,0,0,0,1,4,0,2,0
43,20,2,0,0,0,1,6,0,1,0
76,36,3,1,0,0,1,2,0,1,0
29,11,1,1,0,0,1,1,0,2,0
21,26,3,0,0,0,1,6,0,2,0
29,30,2,1,0,0,1,6,0,1,0
46,16,2,0,0,0,1,6,0,0,0
65,22,1,0,0,0,1,1,0,2,0
72,39,2,1,0,0,1,2,0,2,0
39,13,2,0,0,0,1,2,0,0,0
75,30,2,1,0,0,1,4,0,1,0
23,18,3,1,0,0,1,4,0,2,0
64,29,2,1,0,0,1,6,0,0,0
32,27,2,1,0,0,1,4,0,0,0
49,27,2,1,0,0,1,6,0,0,0
77,19,2,0,0,0,1,0,0,0,0
79,19,2,1,0,0,1,0,0,2,0
63,11,2,0,0,0,1,2,0,1,0
55,10,3,1,0,0,1,3,0,1,0
68,19,1,0,0,0,1,7,0,0,0
21,37,3,1,0,0,1,5,0,2,0
51,37,1,1,0,0,1,6,0,0,0
72,12,2,1,0,0,1,4,0,0,0
59,14,2,0,0,0,1,7,0,0,0
22,14,3,0,0,0,1,7,0,2,0
73,32,2,0,0,0,1,7,0,1,0
71,19,1,1,0,0,1,3,0,0,0
60,39,3,0,0,0,1,0,0,1,0
42,27,3,1,0,0,1,1,0,0,0
54,11,1,0,0,0,1,1,0,0,0
76,12,3,0,0,0,1,2,0,0,0
58,10,1,0,0,0,1,1,0,1,0
22,19,3,1,0,0,1,4,0,2,0
76,32,3,1,0,0,1,7,0,2,0
39,12,3,1,0,0,1,5,0,0,0
34,38,2,1,0,0,1,3,0,0,0
27,19,3,1,0,0,1,5,0,1,0
38,13,1,1,0,0,1,7,0,0,0
39,19,3,1,0,0,1,6,0,2,0
20,38,3,0,0,0,1,6,0,0,0
78,15,2,0,0,0,1,3,0,0,0
50,23,1,0,0,0,1,0,0,1,0
78,31,3,0,0,0,1,0,0,0,0
47,21,3,0,0,0,1,3,0,2,0
43,13,1,1,0,0,1,4,0,2,0
72,38,1,0,0,0,1,1,0,0,0
20,25,2,1,0,0,1,1,0,1,0
69,20,3,0,0,0,1,2,0,1,0
36,21,2,1,0,0,1,3,0,1,0
70,12,2,0,0,0,1,6,0,0,0
77,22,3,0,0,0,1,5,0,0,0
79,36,3,0,0,0,1,3,0,1,0
35,17,3,1,0,0,1,5,0,0,0
69,13,1,1,0,0,1,6,0,1,0
67,16,1,1,0,0,1,6,0,0,0
61,21,1,1,0,0,1,7,0,0,0
44,29,2,0,0,0,1,7,0,2,0
37,11,1,1,0,0,1,0,0,1,0
40,16,2,0,0,0,1,3,0,1,0
30,30,1,1,0,0,1,6,0,0,0
63,11,2,0,0,0,1,6,0,2,0
34,39,2,0,0,0,1,5,0,0,0
41,25,2,1,0,0,1,5,0,0,0
24,35,3,1,0,0,1,1,0,2,0
69,39,2,1,0,0,1,5,0,0,0
32,12,3,1,0,0,1,1,0,0,0
61,24,2,0,0,0,1,2,0,2,0
40,27,1,1,0,0,1,6,0,2,0
52,20,3,1,0,0,1,2,0,1,0
63,17,3,0,0,0,1,6,0,2,0
35,30,3,0,0,0,1,0,0,1,0
56,26,2,0,0,0,1,2,0,2,0
53,29,2,1,0,0,1,4,0,0,0
69,14,1,1,0,0,1,2,0,0,0
68,29,3,0,0,0,1,6,0,0,0
70,12,3,0,0,0,1,6,0,2,0
28,36,2,1,0,0,1,7,0,1,0
66,23,3,0,0,0,1,5,0,1,0
64,28,2,1,0,0,1,4,0,0,0
55,22,1,0,0,0,1,4,0,0,0
